Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num points	Area µm^2	Perimeter µm
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	79aab73f-f9e7-4f53-a423-4f70ce1141ff	Nerve_direct_contact	Nerve_direct_contact	stroma 1	Points	30110.5	3358	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9e5b6d15-af56-4006-a10b-7c1d398e695d	Nerve_direct_contact	Nerve_direct_contact	stroma 1	Points	30120.2	3352.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	47fe0ca4-f568-4cfb-8116-081208c72a72	Nerve_direct_contact	Nerve_direct_contact	stroma 1	Points	30210.8	3423.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b5cd4242-5135-41de-a334-72dfa365082b	Nerve_direct_contact	Nerve_direct_contact	stroma 1	Points	30209	3413.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a7d9b193-8493-43a9-904b-fa79f091107c	Nerve_direct_contact	Nerve_direct_contact	stroma 1	Points	30185	3378.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	36172531-41a5-401d-9bc6-618699b46f98	Nerve_direct_contact	Nerve_direct_contact	stroma 1	Points	30175.7	3374.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8e49a48d-e6f0-472e-89a8-7ea332609776	Nerve_direct_contact	Nerve_direct_contact	stroma 1	Points	30167.4	3370.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cc4b9b5b-5ed3-48d2-b1b0-61b71259ed9b	Nerve_direct_contact	Nerve_direct_contact	stroma 1	Points	30160.4	3365.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e8fc3f47-f7fc-42be-9ad6-b472bbc595ea	Nerve_direct_contact	Nerve_direct_contact	stroma 1	Points	30154.8	3360.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7835e857-1ccf-41e3-9df5-76a7de85d924	Nerve_direct_contact	Nerve_direct_contact	stroma 1	Points	30150.6	3357.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7b6c2da7-b20e-4515-bb52-bce9eab9c18f	fibroblasts	fibroblasts	stroma 1	Points	29845.2	3267.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f834c002-ba32-4793-9d9d-4a4f1e5442fc	fibroblasts	fibroblasts	stroma 1	Points	29849	3284.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	12ade344-4a50-472b-9871-2863b3db1441	fibroblasts	fibroblasts	stroma 1	Points	29853.7	3301.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b6d8c90a-db7e-45da-8496-ddaba99a4079	fibroblasts	fibroblasts	stroma 1	Points	29856.4	3272.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cfff6799-0b62-4b6c-8e5f-b61170b4c95f	fibroblasts	fibroblasts	stroma 1	Points	29858.4	3508.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3f373fd7-ed25-406b-bcba-a533d67391e3	fibroblasts	fibroblasts	stroma 1	Points	29862.4	3492.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	32c96de3-42a8-495f-a6c3-3e9ee3c303ed	fibroblasts	fibroblasts	stroma 1	Points	29862.7	3521.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	63fc144a-36b4-479c-80b6-a43b74e7d740	fibroblasts	fibroblasts	stroma 1	Points	29864.5	3280.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	34b88b45-0c24-47ab-9831-c2348b542d49	fibroblasts	fibroblasts	stroma 1	Points	29872.1	3505.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	85650b78-6a6f-4917-882e-bd16ad7bb636	fibroblasts	fibroblasts	stroma 1	Points	29875.8	3307.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c2eb8868-6288-4924-876c-b7fa7a7c5f3c	fibroblasts	fibroblasts	stroma 1	Points	29878	3286.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	56db4cb2-8da4-4b46-b05d-67ed873c564e	fibroblasts	fibroblasts	stroma 1	Points	29882.1	3325.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4553771d-a6e3-4986-acc9-4278267f53c7	fibroblasts	fibroblasts	stroma 1	Points	29882.9	3284.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4e6a95d3-034c-4b1d-80d8-8f242cd50ab7	fibroblasts	fibroblasts	stroma 1	Points	29887	3279.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	57b66664-fa98-4dca-9c4c-1db577846248	fibroblasts	fibroblasts	stroma 1	Points	29892.5	3260.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	78e36a5d-4d55-4630-b517-8af599af75b2	fibroblasts	fibroblasts	stroma 1	Points	29893.2	3371.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cfe31ebb-060d-497f-bd8d-316109f3d999	fibroblasts	fibroblasts	stroma 1	Points	29895	3338.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f715ffc6-1d83-4eea-b511-440ebb505a3a	fibroblasts	fibroblasts	stroma 1	Points	29903.4	3252	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ad2bc67c-a68d-4692-bcf3-7fef4d9503f2	fibroblasts	fibroblasts	stroma 1	Points	29908.2	3387.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3858e1aa-6cfe-4cc6-acfa-8e031dc019e1	fibroblasts	fibroblasts	stroma 1	Points	29908.5	3362.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	458c920a-7cc8-427c-b0da-ec80601cdac1	fibroblasts	fibroblasts	stroma 1	Points	29911.3	3340.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cbf5e6a4-5a4c-43eb-8ff4-9cf4e8b5bb8e	fibroblasts	fibroblasts	stroma 1	Points	29912.5	3244.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	91d29205-c2d3-4d9a-9e7e-aa0bf0e0f92e	fibroblasts	fibroblasts	stroma 1	Points	29917.2	3235.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	83845ab6-0729-4a5e-9d7f-97b921347c42	fibroblasts	fibroblasts	stroma 1	Points	29920.4	3397.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	285b8e70-d625-4163-b07b-6b93a919c4b8	fibroblasts	fibroblasts	stroma 1	Points	29920.9	3337.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ff02967f-3a82-4591-affe-b1fd5ce63df2	fibroblasts	fibroblasts	stroma 1	Points	29923.4	3366.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0560f3ce-be91-4080-86ca-7ccbb3ea8f23	fibroblasts	fibroblasts	stroma 1	Points	29928.4	3240.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a27b6c91-32a1-47d8-a3f6-c9d5fecdf148	fibroblasts	fibroblasts	stroma 1	Points	29929.3	3522.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1b845b53-580c-425d-96b9-e164cd461a4d	fibroblasts	fibroblasts	stroma 1	Points	29929.5	3257.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	360648af-6cab-4692-acb0-a20e690bb247	fibroblasts	fibroblasts	stroma 1	Points	29932.8	3374.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	56934e9d-77af-40cc-8fa4-01e0c5732630	fibroblasts	fibroblasts	stroma 1	Points	29932.9	3387.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b3a5ec46-f6ee-4a6d-becc-2dbdbe838ed3	fibroblasts	fibroblasts	stroma 1	Points	29933.7	3266.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6bf6c13b-8996-4107-9277-dfb5692feaec	fibroblasts	fibroblasts	stroma 1	Points	29935.2	3572.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a2f292d8-bb19-4957-86be-1d1d3c3f82b0	fibroblasts	fibroblasts	stroma 1	Points	29938.5	3590.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	750202e2-77a2-45a0-975b-f0f1f2370d0d	fibroblasts	fibroblasts	stroma 1	Points	29938.6	3330.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	313a3317-f783-4325-b4cc-53b638139c86	fibroblasts	fibroblasts	stroma 1	Points	29938.9	3535.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ca10124c-b493-4a5f-84d3-5131c298065d	fibroblasts	fibroblasts	stroma 1	Points	29940.8	3514.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a6f7f7c2-74cc-4bdd-b571-93a7cf0f16a6	fibroblasts	fibroblasts	stroma 1	Points	29945.9	3279.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ace5a1fa-7928-4210-84be-eb475b2c4f7a	fibroblasts	fibroblasts	stroma 1	Points	29948.8	3319.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ea996394-09b6-4bbb-bff5-a94d9880dd19	fibroblasts	fibroblasts	stroma 1	Points	29951	3289	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a2bb46eb-1630-4c00-b334-d61480f1ca51	fibroblasts	fibroblasts	stroma 1	Points	29951	3514.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5b935f40-bd8d-4752-9095-ac2ef10b0366	fibroblasts	fibroblasts	stroma 1	Points	29951.9	3296.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b4906665-cfae-4f9b-901b-c22628534886	fibroblasts	fibroblasts	stroma 1	Points	29953.9	3578.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bd8d01bb-45e1-4ab2-9057-d16835e0a3fa	fibroblasts	fibroblasts	stroma 1	Points	29954.6	3544.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bad05cd4-ec45-4d67-824f-f6f5fe27f6e1	fibroblasts	fibroblasts	stroma 1	Points	29955.6	3305.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	72337e55-1b57-49cf-86bc-f9ecc67439fd	fibroblasts	fibroblasts	stroma 1	Points	29959.5	3324.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a89e60d6-ec4f-40f8-89b9-d6e15fe7b969	fibroblasts	fibroblasts	stroma 1	Points	29961.3	3517.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d77341ba-4fa3-4c00-bb0c-b0d5688a925b	fibroblasts	fibroblasts	stroma 1	Points	29963.3	3333.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	18b37e3b-f32d-4f17-be9a-b8584e4d5824	fibroblasts	fibroblasts	stroma 1	Points	29965	3344.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	11cda295-6f83-4be3-9be9-493b3f018f03	fibroblasts	fibroblasts	stroma 1	Points	29965.1	3301.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2d44adc8-6b84-49a7-bc96-91df79934dc9	fibroblasts	fibroblasts	stroma 1	Points	29966.8	3585.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4b580e2a-ea88-4291-970f-f9ea16e53e32	fibroblasts	fibroblasts	stroma 1	Points	29967.5	3516	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6d70bd2d-42c2-4e2f-ad6c-c998087ae813	fibroblasts	fibroblasts	stroma 1	Points	29968.2	3294.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0e7841c9-839a-41cf-955b-6c7d819b57d2	fibroblasts	fibroblasts	stroma 1	Points	29972.2	3359	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	df956594-0a03-4f9b-ad49-b506232a3622	fibroblasts	fibroblasts	stroma 1	Points	29973.4	3598.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ec61030d-fea7-4749-a141-8fe04d946d59	fibroblasts	fibroblasts	stroma 1	Points	29975.4	3509.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ef0c918b-900b-4215-9a53-368872296b6f	fibroblasts	fibroblasts	stroma 1	Points	29978.5	3285.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cc562392-9574-4ef9-96b3-677b01c9ef54	fibroblasts	fibroblasts	stroma 1	Points	29979.5	3599.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e595e2d3-c2c0-4159-b6e3-21bb8537418d	fibroblasts	fibroblasts	stroma 1	Points	29980	3365.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	fcf69254-417a-4367-bc8a-1e4ed85b5f70	fibroblasts	fibroblasts	stroma 1	Points	29987.5	3606.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a7e32d98-85eb-4f5c-ac01-90001f43296b	fibroblasts	fibroblasts	stroma 1	Points	29987.7	3278.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	edb2ee25-a187-467f-9ad0-274492dad0b9	fibroblasts	fibroblasts	stroma 1	Points	29988.5	3374.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b81ef640-0cd7-42d6-8531-6320c626784a	fibroblasts	fibroblasts	stroma 1	Points	29990.9	3504.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8a6413e9-d3cf-445a-b6c0-99af11176c81	fibroblasts	fibroblasts	stroma 1	Points	29997.9	3611	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ec7c434f-24ab-436d-8089-b3ea799bc06a	fibroblasts	fibroblasts	stroma 1	Points	30000.3	3386.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c678b273-36b7-40cc-97e9-31a4df3e8b97	fibroblasts	fibroblasts	stroma 1	Points	30000.5	3280.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1dd2e8f1-8ff2-4f98-9d62-895763f8e263	fibroblasts	fibroblasts	stroma 1	Points	30003.2	3499.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	627fcfbc-47c6-4b70-88d1-b629d895d301	fibroblasts	fibroblasts	stroma 1	Points	30009.3	3611.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	76c1fc8f-4466-4494-b027-e368f4319140	fibroblasts	fibroblasts	stroma 1	Points	30009.8	3287.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bb3a0175-ad91-4686-b213-e04a49220adb	fibroblasts	fibroblasts	stroma 1	Points	30012.8	3385.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c390ce85-bf1d-4e1e-827e-3d60ee82c73e	fibroblasts	fibroblasts	stroma 1	Points	30015.2	3300.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	25bd84e0-b6e1-4b30-a895-be5f6db50b5c	fibroblasts	fibroblasts	stroma 1	Points	30015.6	3326.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	57cb38cc-2e19-405f-b2a4-8e89f6a87a6c	fibroblasts	fibroblasts	stroma 1	Points	30016.4	3361.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	af9941ef-6ba7-4d3d-ab8c-ba8a8a19a6a2	fibroblasts	fibroblasts	stroma 1	Points	30017	3311.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3dd956b7-49f7-4cc8-a316-2fb7319e8510	fibroblasts	fibroblasts	stroma 1	Points	30017.2	3344.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3684c08a-a8ab-4812-892c-bffd73ef65e5	fibroblasts	fibroblasts	stroma 1	Points	30017.6	3373.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	87b146b7-b3fd-4bfc-a3db-ae3e293f7373	fibroblasts	fibroblasts	stroma 1	Points	30020.4	3501.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	190bff81-104d-4cde-b4a1-f317efc323df	fibroblasts	fibroblasts	stroma 1	Points	30027.4	3612	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	697e5263-7f6d-47dd-861d-1c83eb31f0e5	fibroblasts	fibroblasts	stroma 1	Points	30027.7	3362.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b0ee32ed-811b-43c9-8e13-ff4fb50e942e	fibroblasts	fibroblasts	stroma 1	Points	30028.2	3350.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	74aa6f7b-e65f-4841-9a69-1b33ca4350ca	fibroblasts	fibroblasts	stroma 1	Points	30029.1	3338.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f4291581-a2d4-4600-8926-527cc7a6bf48	fibroblasts	fibroblasts	stroma 1	Points	30029.1	3386.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d0f4de10-c5a9-4a95-8c80-7d1a1b48c448	fibroblasts	fibroblasts	stroma 1	Points	30029.3	3370.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5c43cb54-71b1-4a61-8ad1-15af117ed727	fibroblasts	fibroblasts	stroma 1	Points	30031.9	3330.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	62e266fd-59ec-4483-a43d-fb4b60b759cf	fibroblasts	fibroblasts	stroma 1	Points	30032.1	3505.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c2e7c9f5-97f6-414d-91d5-7f311afc9ba6	fibroblasts	fibroblasts	stroma 1	Points	30033.2	3319.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e7bd1b8f-eb7e-4513-928e-0be7927394e8	fibroblasts	fibroblasts	stroma 1	Points	30033.4	3396.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	81589873-87ac-4f2b-80fd-7cd8f518b66b	fibroblasts	fibroblasts	stroma 1	Points	30036.3	3676.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c43fc911-06db-4782-82ed-ec5bcdb5f1bf	fibroblasts	fibroblasts	stroma 1	Points	30036.5	3308.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2b682f2d-237a-4716-9bfb-b1bbb1051db4	fibroblasts	fibroblasts	stroma 1	Points	30036.8	3667.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d91fc057-a3a3-4757-bdca-087f353a0980	fibroblasts	fibroblasts	stroma 1	Points	30039.8	3903	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	72f98b22-8f60-4b6f-b0b0-0d51b3bd095e	fibroblasts	fibroblasts	stroma 1	Points	30040.1	3298.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7a68de68-2a9e-4478-b7b3-9d45a707e703	fibroblasts	fibroblasts	stroma 1	Points	30041.4	3413.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	25375ad0-9a1c-4f45-8622-42d7c84a1672	fibroblasts	fibroblasts	stroma 1	Points	30043.2	3685.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	594b732c-d515-4460-b15d-ab979d88b87d	fibroblasts	fibroblasts	stroma 1	Points	30044.3	3648.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a8c28f9e-6a05-41f1-b4c0-884df5589892	fibroblasts	fibroblasts	stroma 1	Points	30044.8	3507.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2725a260-4315-4c86-a1bb-151835aa7531	fibroblasts	fibroblasts	stroma 1	Points	30044.9	3295.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0fe8b3bb-2dc7-4ccf-b607-8192547b6416	fibroblasts	fibroblasts	stroma 1	Points	30045.9	3289.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6d8e1de0-dbf4-4d54-a435-29fca4ea95a1	fibroblasts	fibroblasts	stroma 1	Points	30047.8	3638.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a6d7f124-cf5a-43bc-84ef-c1efbad0cdcb	fibroblasts	fibroblasts	stroma 1	Points	30049.4	3416.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	51b2a9ab-a47a-4178-b4e8-bcbb77660ff0	fibroblasts	fibroblasts	stroma 1	Points	30053.4	3698.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ec6ec991-5cc5-4074-ae78-c1e5c2ef516e	fibroblasts	fibroblasts	stroma 1	Points	30056.3	3284.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	04e35be7-16e5-4d91-96cc-798d000fa9d1	fibroblasts	fibroblasts	stroma 1	Points	30057.4	3598	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8b32e013-e6f9-4e26-9997-546634f1fdc9	fibroblasts	fibroblasts	stroma 1	Points	30059.2	3418.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	fae714a2-5ff1-433b-9055-9f277f26e0fa	fibroblasts	fibroblasts	stroma 1	Points	30060.5	3516.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9a7b7185-d426-4bc8-8b77-702477e8612e	fibroblasts	fibroblasts	stroma 1	Points	30061.2	3276.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4a7de0a0-3ba1-4e2c-8df0-00e7b6ba01f4	fibroblasts	fibroblasts	stroma 1	Points	30061.5	3601.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4ff9a27c-e9c9-48c7-b414-0ee902d525c2	fibroblasts	fibroblasts	stroma 1	Points	30063.1	3605.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0f07e81b-5ac1-430c-b481-ee4308637ce1	fibroblasts	fibroblasts	stroma 1	Points	30064.2	3629.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8111e1ef-864f-42e9-ae24-f598c949c2d1	fibroblasts	fibroblasts	stroma 1	Points	30067.2	3275.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1e1fe85f-bf49-46da-87c8-f0c16dfb57b8	fibroblasts	fibroblasts	stroma 1	Points	30068.6	3521.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1fac2eee-5633-422d-a39e-4a91d2434b9b	fibroblasts	fibroblasts	stroma 1	Points	30073.8	3271.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	31abe70a-9b1f-48d4-842c-9cc8d07be47d	fibroblasts	fibroblasts	stroma 1	Points	30074.8	3710.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5dacb451-b365-4a5d-a569-20a20782402f	fibroblasts	fibroblasts	stroma 1	Points	30075.9	3265.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	68a1ff5b-398d-425a-8790-8a4405b4fd48	fibroblasts	fibroblasts	stroma 1	Points	30078.6	3524.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6c186199-82e7-4963-a918-8daa9d828855	fibroblasts	fibroblasts	stroma 1	Points	30082.9	3262.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	67e36907-f101-4ff3-9bd9-dd8f5719f2ea	fibroblasts	fibroblasts	stroma 1	Points	30084.3	3715.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8717afec-b63d-46ed-af19-5a0bb99bbd55	fibroblasts	fibroblasts	stroma 1	Points	30088.8	3530.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8c3253ed-2d15-4840-b9ec-d05a2763ec32	fibroblasts	fibroblasts	stroma 1	Points	30092.3	3261.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	41cf4975-ec96-41f8-b7d5-8ec182df9ac0	fibroblasts	fibroblasts	stroma 1	Points	30094.1	3729.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	68e59215-d462-44db-95cf-a8afd785d1e6	fibroblasts	fibroblasts	stroma 1	Points	30098.3	3262.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3c2535e0-3fb8-4abc-a237-6b24a8e2da11	fibroblasts	fibroblasts	stroma 1	Points	30099.9	3533.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	11336aba-6c73-44f7-9989-48d68e700643	fibroblasts	fibroblasts	stroma 1	Points	30101.5	3262.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6f9160c9-429d-46ea-bdea-246767020b48	fibroblasts	fibroblasts	stroma 1	Points	30102.8	3734.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3c03ee58-df86-4b59-b16e-14daa0e50bf7	fibroblasts	fibroblasts	stroma 1	Points	30108.3	3742.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1e2c6ed3-afb0-43a3-8a10-6e123df5fd0b	fibroblasts	fibroblasts	stroma 1	Points	30109.4	3263.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1484c5a3-e601-44bd-917e-32345b43cc85	fibroblasts	fibroblasts	stroma 1	Points	30111.7	3537.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	17e36048-18b6-4749-b38d-27eb27e67a96	fibroblasts	fibroblasts	stroma 1	Points	30119.4	3267.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1fa39687-fe6f-4ea6-956a-a332a72c32af	fibroblasts	fibroblasts	stroma 1	Points	30125.5	3336	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9dc04dcf-b443-462a-80a7-2737efa85d37	fibroblasts	fibroblasts	stroma 1	Points	30125.9	3537.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	67d3cb90-7a51-4369-8fed-1f580d06774f	fibroblasts	fibroblasts	stroma 1	Points	30127	3343	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b28fb923-533c-434b-ad07-a5740c47bd1d	fibroblasts	fibroblasts	stroma 1	Points	30127.8	3273	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cac3e7ce-47c4-4d78-9901-9fefa889af1d	fibroblasts	fibroblasts	stroma 1	Points	30130	3329.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6bbe1740-0e3a-41ee-87f4-535e36471802	fibroblasts	fibroblasts	stroma 1	Points	30130.4	3746	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6a17e7ca-5dbf-4ed6-afc8-4a6ee156707f	fibroblasts	fibroblasts	stroma 1	Points	30133.7	3885.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	57b11864-c450-4b8b-94c7-667c0773ea35	fibroblasts	fibroblasts	stroma 1	Points	30134	3323.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bc241a14-2584-4317-9f6f-ade2f25bd795	fibroblasts	fibroblasts	stroma 1	Points	30137.9	3310.7	1		
