Image,Class,Area µm^2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4504.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2787.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,6467.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,1133.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,1908.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,3256.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,119990.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,1122.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,1276
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,1982.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,16948.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1995.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,60241.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,489276.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2649.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,34072.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4944.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,39924.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2998.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,21314.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,427002.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,44682.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2786.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2716
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2759.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,36615
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3570.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3329.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3692.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2546
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2593.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3382.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2546
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,65129.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5016.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5016.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,69537.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4866.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1794.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,505056.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,61617.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4621.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4621.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4621.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4621.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8442.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4621.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,341346.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,251352.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4752.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,473487.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,139933.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,24948
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2315.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2315.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,13454.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2315.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3222.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3753.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2672.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6944.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,11988.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,11778.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,52836.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1369.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1369.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1369.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,975.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1298
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1392.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7086.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6615.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2875.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2875.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2875.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2875.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2875.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,13401.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2923.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2875.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2875.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2875.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,15274.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,4053
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,17466.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1684.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1123.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1123.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1123.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1154.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1270.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,20804.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2171.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2171.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,12941.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,198360.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,5140
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,7570.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1789.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,8745.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,40119.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,9300
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,50630.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,67926.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,4829.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,3384.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,2295.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1865.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,203442.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1369.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1369.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7593.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1369.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2217.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3517.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,122023.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,55960
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6319.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,6247.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,3867.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,5650.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,8896.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,20147.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,3371.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,40566.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,95738.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,15922.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,49611.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,11963.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,269538.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,12104.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,13262.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,378599.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,53141
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5308.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,47203.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4025.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,25827.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,532064.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,12280.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,18059.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,224398.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,582246.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4025.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4941.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,53127.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6986.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6393.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,73117.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8075.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,225405.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,55177.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,13354
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,21139.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,8592.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,24484.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,8592.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,8592.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,8592.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,62936
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,41527.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,17927.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,20035.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,13532.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,28935.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,265142.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,7466.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,7466.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,17310.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,7466.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,7466.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,13126.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,21678.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5538.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,13389.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,68281.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,18763.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,15219.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,204362.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,22232.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,18034.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,9671.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,14522
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,104245.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,177497.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,46800
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,3779
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,3779
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,45356.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,13990.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,15120.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,45912.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,63086.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,16617.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,22019.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,13663.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,12784
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,126825.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,27861.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,62015.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,4199.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,13550.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,145522
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,51116.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,27969.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5734.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,1995.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,1995.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,49051.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,14877.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,31244.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5644.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,21686
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5644.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5644.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,45753.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,12729.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5569.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,8283.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,15733.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,85029.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,17143
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,35466.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,11948.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,51215.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,39795.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,74001.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,25506.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3779
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,20105.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,16133.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5457.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5315.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,84912.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,61731.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,14981.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,8779.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5987.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5987.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,6103.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,6143.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,6839
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5987.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,18224.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,14766.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,7207.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,10050.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,2498.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,12908.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,10373.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,9081
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3961.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,40327
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,9159.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2171.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8770.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8804.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,38051.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,10093.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2085.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2085.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2085.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2085.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2085.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,16809.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5764.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,13981.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,2085.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,2085.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,21916.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,23739.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,9198.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,16571.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5225.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,11661.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,26416.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,15303.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5225.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5376.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5100.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4035.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6419.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8137.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1242.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,16238.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,2449.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,6175.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,30003.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,17778.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,23211.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,31391.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,9007.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2747
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2747
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2747
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2747
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,38866.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,187383
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,15346.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2817
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,12699.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2315.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2315.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6650.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3803.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,12350.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,192982.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,42075.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,98270
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,3884.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,3884.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,3884.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,78431.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,87747.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,130713.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,8935.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,66417.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,29962.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6660.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7518.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7558.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,10444
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7825.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2875.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,13721.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7799.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4052.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,101635.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3371.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3371.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3371.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,23810.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,835063
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,18230.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,26104
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5852.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,25041.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,110194.8
