Image,Object ID,Name,Class,Parent,ROI,Nucleus: P53 mean,Nucleus: P53 sum,Cell: ASMA mean,Cell: NGFR mean,Cell: PDGFRa mean,Cell: CD74 mean,Cell: Vimentin mean,Nucleus/Cell area ratio
PKR-11_Vimcell,dff52fe8-1884-4acf-b633-c6cbcc76560d,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Tumor: ASMA_neg,Middle_stroma_roisj,Polygon,63.7778,6314,64.8743,3.3962,16.5314,175.0591,411.0133,0.1835
PKR-11_Vimcell,fc7b686c-dafd-4100-b33e-deb31fe93689,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,14.4671,2416,92.095,2.3628,8.0607,34,189.1728,0.2199
PKR-11_Vimcell,4f0d4338-1572-476b-a77d-726b96396544,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,5.7624,582,159.7994,2.0546,23.1252,38.9133,135.1573,0.1538
PKR-11_Vimcell,d3775b2e-f814-4e25-a1bf-964fd64258b6,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,7.483,1100,157.9815,1.11,15.0222,59.6403,160.8344,0.1773
PKR-11_Vimcell,fae112cf-f604-4171-a2ce-c660ceeefb08,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,11.6102,1370,80.6857,3.33,15.8014,3.1371,308.4071,0.1605
PKR-11_Vimcell,fc210715-4f88-4ff2-867c-0d41ed5e0682,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,0.86,86,123.3818,2.2837,16.4623,36.5937,174.0403,0.1695
PKR-11_Vimcell,337b7683-5ee0-44b4-8f5a-00f1d1a5107b,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,18.9943,3324,113.9304,1.7571,17.1643,20.9804,252.1464,0.3052
PKR-11_Vimcell,6dead5e2-b157-411f-a220-bcfb136858b6,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,4.1961,642,108.4559,0.8168,22.5775,91.3369,189.7313,0.2011
PKR-11_Vimcell,52003283-a1bd-4ed7-a717-55b6c3181d77,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,3.0174,519,54.6234,1.2187,11.3988,167.7684,116.2246,0.1962
PKR-11_Vimcell,5cab9045-2ccc-4a71-abb8-86f0644046d7,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,7.424,928,153.9287,0.4808,17.4314,4.2505,196.5686,0.2166
PKR-11_Vimcell,6786f7cf-1dc8-4006-a4e9-a24e853b954d,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,10.3561,2734,146.6606,2.2592,31.7766,4.3901,121.1867,0.2277
PKR-11_Vimcell,613804d6-372b-457a-931b-9afbcd2dad7e,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,13.3014,971,63.6009,1.9817,25.4748,65.8073,163.9289,0.1587
PKR-11_Vimcell,6e0d2fc3-0276-4333-8630-593f58acbda5,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,19.1261,2123,118.5032,2.2332,31.9911,25.4689,147.9049,0.134
PKR-11_Vimcell,78c877ce-5480-4f32-9d1a-33f4933d73b3,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,2.0843,173,102.4418,0.3405,12.7866,33.6358,65.8728,0.1643
PKR-11_Vimcell,874d576f-5469-4361-98f2-aa7354296376,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,0.6686,113,120.1354,0.6023,25.3458,87.9078,126.1527,0.2364
PKR-11_Vimcell,0d9b6854-4f3d-4074-b428-e8c87236d5b1,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,14.1,705,69.3487,3.8697,16.6973,38.1724,283.0766,0.1733
PKR-11_Vimcell,4acbd28e-1633-483a-ab72-6cccef607566,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,8.2935,1667,121.773,0.9384,24.1801,16.318,102.33,0.1807
PKR-11_Vimcell,aa2b95de-70da-4014-91a0-9594f3d76a16,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,3.2759,570,16.3291,1.8389,12.4911,102.1166,334.33,0.1685
PKR-11_Vimcell,4121b69e-4cae-4326-a82a-7073d7720dd3,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,2,168,21.6114,1.2975,5.296,33.1181,191.1764,0.1219
PKR-11_Vimcell,b222c52a-b7fa-4535-9bb1-b8ac59dca4ed,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,2.8721,247,39.6712,0.8967,14.0611,108.3193,182.3315,0.1048
PKR-11_Vimcell,e8d0efa9-d135-44b2-bd29-a2f5e3f7a6bc,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,3,186,39.8236,1.9,13.9309,239.74,199.7018,0.1046
PKR-11_Vimcell,0e29ff3c-f867-4205-93ee-4277454f50ef,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,1.549,79,16.246,0.5568,5.1424,0.8935,95.4518,0.0689
PKR-11_Vimcell,c2eaf272-bf7f-4580-82b5-c186ecf2834a,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,15.6903,2432,89.8463,2.0205,17.7326,5.3217,140.6947,0.156
PKR-11_Vimcell,b93f34a3-7d95-43da-b16f-6a952e282340,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,12.6122,1854,48.0476,1.5015,10.8541,49.7649,203.1358,0.1443
PKR-11_Vimcell,ccc510a8-fb20-44a0-bd9a-404975340626,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,2.1,336,36.116,1.4819,11.4066,120.4367,276.7485,0.2371
PKR-11_Vimcell,557a5a97-ffc2-47e7-ae2b-73324799cf73,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,3.881,326,19.148,1.9032,9.0987,12.4364,155.4061,0.1472
PKR-11_Vimcell,b4d3fe78-15ff-4b9c-9b1f-c0e922bb0632,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,0.8402,205,56.9071,0.5398,15.0808,166.833,137.2666,0.2653
PKR-11_Vimcell,1c51cf28-1221-40b0-b939-6afaa512462f,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,2.0079,255,25.021,1.3553,13.1664,111.2039,323.7871,0.1849
PKR-11_Vimcell,2f5a1f9e-b482-4397-b0cb-f79911677851,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Tumor: ASMA_neg,Middle_stroma_roisj,Polygon,16.8525,1028,60.7846,8.4142,22.3901,28.6114,250.7395,0.0844
PKR-11_Vimcell,c8ce8a2e-69b0-4b35-8135-be727d3bd433,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,12.745,5098,101.8878,0.6071,10.4024,13.2944,103.4725,0.2659
PKR-11_Vimcell,a22a602e-25d8-46d1-b54d-bc2ef75ae212,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,14.8824,3036,24.8594,4.3453,11.6745,81.5043,397.0308,0.2491
PKR-11_Vimcell,d9f2b3ed-7499-4355-831c-b0037a33a273,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,12.417,2918,41.8235,4.5602,26.0056,55.0784,343.5154,0.3214
PKR-11_Vimcell,94f9894c-6a07-4c1f-aa3e-cf0f3aba3eb5,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,2.3878,234,25.2775,4.5286,10.6938,62.7731,345.5705,0.2013
PKR-11_Vimcell,43c300b6-8103-4710-8a61-48898a4147bf,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,1.326,240,54.8576,3.5332,20.7943,169.8956,214.8465,0.2793
PKR-11_Vimcell,8c6eb7e6-7f10-4258-acef-5770f69348e9,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,6.812,797,19.5941,3.5592,15.0261,68.5941,471.0801,0.1946
PKR-11_Vimcell,ae25b385-f55e-40cb-9307-fa6d84b73ebe,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roisj,Polygon,2.8537,117,121.3738,0.5492,15.141,38.2771,86.6164,0.0618
PKR-11_Vimcell,48219ea9-94ff-4357-8c5f-9ee944286310,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisj,Polygon,6.1259,876,20.1468,2.4529,13.2875,177.9644,249.1283,0.2178
PKR-18_Vimcell,f80adc00-e584-477e-8f83-79992d4820f0,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roise,Polygon,0.6385,166,26.4555,7.0697,21.2026,21.8112,87.4042,0.2349
PKR-18_Vimcell,6d7a1572-d8f3-4d80-87a6-698912efc27f,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roise,Polygon,3.4423,358,39.9901,2.6163,16.8236,0.9261,103.1808,0.1075
PKR-18_Vimcell,2b069a2e-fefc-4221-b64d-cc7380fb5546,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roise,Polygon,0.1657,30,48.908,1.217,16.7659,31.7159,47.4591,0.1994
PKR-18_Vimcell,1501000a-ad94-494c-af5f-8821d6a7098b,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roise,Polygon,16.2163,3973,64.1959,2.7986,19.9953,1.0078,110.861,0.1886
PKR-18_Vimcell,3549e9b2-8b0f-4501-a040-5aed3b6244ab,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roise,Polygon,6.764,602,62.3583,1.1824,25.1998,1.0391,111.8502,0.0931
PKR-18_Vimcell,c4f4b981-1026-4496-8323-b38e6a9c010c,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_pos,Middle_stroma_roise,Polygon,1.4891,274,63.3535,0.9566,16.2767,42.5588,117.2116,0.1636
PKR-18_Vimcell,683102db-02d2-49f0-bbb9-86055fa16d59,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roise,Polygon,0.1429,7,41.1669,1.1306,13.1364,192.8302,98.2583,0.0634
PKR-18_Vimcell,a4ab97f5-4185-4842-ac8a-82eb1b1576c5,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roise,Polygon,3.9358,1043,62.3826,0.666,15.8376,0.8312,59.6561,0.186
PKR-18_Vimcell,893461d7-6d91-4d9c-bb1f-71b7e58104ee,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roise,Polygon,15.0102,2957,65.1122,1.5907,21.6804,0.7607,118.5589,0.1814
PKR-18_Vimcell,24f860e5-19b8-4d51-a100-87fa9c66d70c,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roise,Polygon,2.0253,480,23.4906,1.9679,12.605,115.3111,75.714,0.1817
PKR-18_Vimcell,e6d2f620-2a01-4129-af76-95c42cf6c179,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Tumor: ASMA_neg,Inner_stroma_roise,Polygon,70.8761,8009,6.9959,2.0657,9.4148,105.1088,25.9959,0.2252
PKR-18_Vimcell,ce586123-ce92-4955-9af3-92d88daa8e46,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Inner_stroma_roise,Polygon,9.1514,1693,97.2667,1.857,23.5816,25.286,99.0947,0.1545
PKR-18_Vimcell,7277549b-98b8-4952-b826-b59ef287227a,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Tumor: ASMA_pos,Inner_stroma_roise,Polygon,5.5718,1939,95.1286,2.7871,55.0237,77.7738,152.7117,0.2526
PKR-18_Vimcell,79495acd-05c6-4267-b129-1c8d8ed4ead8,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Inner_stroma_roise,Polygon,21.4167,3598,70.7927,1.9885,21.1,8.7177,136.8375,0.1721
PKR-18_Vimcell,63e319dd-f3e3-4c82-bf28-39293c8375ab,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Inner_stroma_roise,Polygon,20.3982,4610,69.2545,0.2045,23.3373,0.9927,47.9773,0.2016
PKR-18_Vimcell,4ba4eb13-41dd-46fa-99c0-faae00a1b599,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Tumor: ASMA_neg,Inner_stroma_roise,Polygon,339.924,26854,19.1228,3.0985,19.3522,191.5816,25.3813,0.125
PKR-18_Vimcell,ee8e166c-c26e-46f1-98ba-87aeea82f780,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Inner_stroma_roise,Polygon,5.9898,587,70.6895,2.1119,54.2401,37.2708,135.2076,0.1683
PKR-18_Vimcell,7b786c18-389c-430f-96ee-f421ed7aada9,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Tumor: ASMA_pos,Inner_stroma_roise,Polygon,3.3416,538,87.5544,1.7767,22.2214,9.2763,72.2053,0.1487
PKR-18_Vimcell,d6a22ee6-9735-4673-8f0f-3e7465ccfacd,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Tumor: ASMA_neg,Inner_stroma_roise,Polygon,205.68,10284,28.0284,3.7589,26.6028,148.2411,26.2411,0.0715
PKR-18_Vimcell,ba35a053-dc8d-4a77-b907-997a685d31e7,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Inner_stroma_roise,Polygon,1.9415,398,90.4669,1.8365,32.3622,23.7393,83.3002,0.2124
PKR-18_Vimcell,655c2d4e-5c47-408a-a768-fda4b8a658bf,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Inner_stroma_roise,Polygon,3.4634,1136,27.3772,1.8605,15.5211,145.607,150.6737,0.2853
PKR-18_Vimcell,830270d9-c8b5-4074-bbdd-ac2af71c0a28,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roisi,Polygon,0.7949,124,14.6314,1.9933,46.4946,120.2842,165.5134,0.2014
PKR-18_Vimcell,47736b0c-07c1-449f-9a50-28d3ba6370d4,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roisi,Polygon,0.082,5,4.8467,1.228,10.0904,164.6186,38.0275,0.0744
PKR-18_Vimcell,561966f9-c0df-44a0-8ffa-283ea5b9bf95,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roisi,Polygon,1.0366,170,39.4217,2.9836,52.968,116.7779,43.9868,0.1247
PKR-18_Vimcell,e19cab41-b5bf-4ec8-a76f-4807cca26a79,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roisi,Polygon,2.9815,161,9.4515,2.8394,23.5909,221.3985,94.5333,0.0726
PKR-18_Vimcell,957789c9-60c5-4854-bd45-e6ab2042c78c,CD74_neg: Vim_pos: PDGFR_pos: NGFR_pos: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_pos: Not tumor: ASMA_neg,Outer_stroma_roisi,Polygon,4.0969,803,41.2085,21.1091,34.1964,20.743,239.2703,0.2355
PKR-18_Vimcell,945e766a-221f-4720-839b-3d194b41901a,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roisi,Polygon,4.5524,478,38.9827,2.0302,22.0043,1.9482,91.4406,0.2114
PKR-18_Vimcell,cd58671a-ce32-45e3-be99-ca71b6284039,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roisi,Polygon,1.9718,280,45.8916,4.308,35.9493,148.5846,73.7964,0.1391
PKR-18_Vimcell,4c3dd63c-8261-4ec9-9b91-015dee9bba83,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roisi,Polygon,21.9075,3790,65.9547,2.8976,23.7943,1.5679,73.9222,0.1674
PKR-18_Vimcell,32f41935-1958-4aea-a5f7-cae840a373b4,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roisi,Polygon,0.0769,12,21.7435,4.8615,20.5925,24.7719,105.8854,0.171
PKR-18_Vimcell,cc7b58e4-ff9d-471b-b264-67315abc79b9,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roisi,Polygon,14.7373,1739,20.8509,1.7848,11.7562,2.8203,158.0345,0.1085
PKR-18_Vimcell,af4e1acd-e84f-4372-bf93-14c8f2e402a5,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_pos,Outer_stroma_roisi,Polygon,0.5316,84,65.1831,1.2978,45.0132,112.8445,39.5784,0.2036
PKR-18_Vimcell,62bcd4b7-6e9c-48b4-bdbc-e91788f340d9,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: Not tumor: ASMA_neg,Outer_stroma_roisi,Polygon,0.2619,22,21.2566,0.1974,13.4057,53.0022,40.3553,0.178
PKR-18_Vimcell,d882277b-3420-400d-ab27-54db8439c4b2,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Tumor: ASMA_neg,Middle_stroma_roisi,Polygon,48.0294,4899,56.4879,5.87,133.837,62.0628,191.8579,0.1065
PKR-18_Vimcell,f23c23cb-fc43-4638-80e4-59bcbcb4f1c5,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisi,Polygon,1.2308,128,34.9258,2.4951,41.5061,121.1399,133.3431,0.123
PKR-18_Vimcell,585a44e6-3bf7-4f24-970c-d53e6bcb605e,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisi,Polygon,0.3855,32,42.8517,2.5754,62.2225,155.2966,51.0395,0.0946
PKR-18_Vimcell,6492021e-343d-41a1-bd0b-c2bfe367313a,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisi,Polygon,1.8718,292,24.7675,12.8856,29.7561,1.2618,147.3478,0.1448
PKR-18_Vimcell,d2bceb30-d684-4c23-ae39-383175bf63d8,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisi,Polygon,1.1633,57,12.207,2.3613,25.4844,255.8828,79.1426,0.0852
PKR-18_Vimcell,e8b2337c-38db-4066-b565-9b22b9baa702,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: Not tumor: ASMA_neg,Middle_stroma_roisi,Polygon,5.1392,406,42.5729,9.0402,27.3216,25.6244,95.7902,0.0956
